Material_ID,Bulk_Modulus_K,Shear_Modulus_G,Young_Modulus_E,Poisson_Ratio,Material Class
mp-864610,46.70046961,31.21839321,76.58906008,0.226665632,Composites
mp-864671,187.173886,19.02716068,55.21066861,0.450838344,Metals
mp-864674,65.57451537,45.64960524,111.1552848,0.217483527,Metals
mp-864780,123.457664,13.28222809,38.46718329,0.44806967,Metals
mp-864878,135.096051,24.27425955,68.7076164,0.415236091,Metals
mp-864909,195.9127675,81.31928358,214.3064753,0.317685461,Metals
mp-864950,228.5851435,111.6809436,288.1200911,0.289925039,Metals
mp-864980,218.9329456,133.8328595,333.5355774,0.246090006,Metals
mp-864988,193.9698308,104.6276228,266.0474089,0.271401384,Metals
mp-864989,255.7559574,129.1768298,331.687714,0.283851425,Metals
mp-864990,237.1820981,128.3260625,326.1564694,0.27081149,Metals
mp-865006,55.26160538,41.39818127,99.37866461,0.200278147,Metals
mp-865011,195.7958838,102.9030535,262.6892518,0.276391918,Metals
mp-865148,181.9844857,45.02425729,124.782111,0.385720926,Metals
mp-865149,178.5462972,27.73482204,79.10832,0.426155175,Metals
mp-865152,124.1707067,48.6810246,129.1635814,0.326631706,Metals
mp-865155,155.7449285,85.62343005,217.0877298,0.267688819,Metals
mp-865159,63.93316478,44.01144272,107.391615,0.220041976,Metals
mp-865278,260.7225879,129.3529997,332.9899346,0.287136501,Metals
mp-865356,58.55403664,45.32655547,108.0891414,0.192337917,Metals
mp-865441,158.1801259,32.223538,90.52363095,0.404619675,Metals
mp-865442,244.2287135,114.9020436,297.9765519,0.29665471,Metals
mp-865504,82.71007356,24.4479876,66.7656222,0.365462534,Metals
mp-865531,159.0927954,84.2616728,214.8534618,0.27491809,Metals
mp-865560,62.95318786,44.75658582,108.5461252,0.212627407,Metals
mp-865602,54.78925056,41.99967881,100.3558473,0.194721604,Metals
mp-865919,80.35858868,32.01797134,84.7923908,0.324137465,Metals
mp-865921,188.6455306,106.8174777,269.5721453,0.261835381,Metals
mp-865966,237.931486,125.5525424,320.315825,0.275624606,Metals
mp-865968,68.39699612,14.00346661,39.32652159,0.404170934,Metals
mp-866001,236.1081813,125.5213858,319.8787995,0.274200398,Metals
mp-866033,184.8316896,93.36936705,239.7392915,0.283821981,Metals
mp-866153,194.2917769,46.75832061,129.8577587,0.388605889,Metals
mp-866155,209.626812,92.01718797,240.8156472,0.308536223,Metals
mp-866178,42.61093307,29.6862781,72.27467477,0.217307783,Composites
mp-866296,161.4093842,51.37856941,139.3500981,0.356111115,Metals
mp-867120,201.1228629,111.3293361,281.9623035,0.266343236,Metals
mp-867272,87.13264411,63.35416358,152.9842077,0.207372957,Metals
mp-867277,55.44259125,42.50159071,101.5546111,0.194715414,Metals
mp-867306,134.7205205,32.6625281,90.66078548,0.387840911,Metals
mp-867812,117.4536191,50.31625661,132.0870646,0.312568476,Metals
mp-867820,119.1038277,30.58151183,84.51138965,0.381739891,Metals
mp-867873,53.80433993,38.05135227,92.37715409,0.213848504,Metals
mp-867878,214.4737544,124.983502,313.9636024,0.256020184,Metals
mp-867894,50.08747806,35.34396275,85.84084328,0.214363594,Metals
mp-867904,214.1136609,95.0460944,248.3851572,0.306656306,Metals
mp-867922,163.076636,82.83906184,212.5303874,0.282790888,Metals
mp-971985,92.52849545,24.25861886,66.9270037,0.379447941,Metals
mp-972504,56.30887536,34.2068665,85.33970158,0.247406008,Metals
mp-972877,117.5397792,54.76291785,142.2040128,0.298360445,Metals
mp-972884,81.23068036,44.68713368,113.2872943,0.267560537,Metals
mp-972907,78.73542579,41.27164961,105.3988995,0.276892256,Metals
mp-972914,72.98411371,47.33450391,116.7613118,0.233363637,Metals
mp-973058,54.5904237,38.38023149,93.28022619,0.215211876,Metals
mp-973153,157.1560436,21.32880087,61.21699974,0.435078327,Metals
mp-973538,67.89007515,47.22080976,114.9998002,0.217681365,Metals
mp-973841,51.61565055,36.00999592,87.64739509,0.216987018,Metals
mp-973874,36.57151798,24.71182551,60.50702825,0.224252499,Composites
mp-973910,112.1241986,29.71283605,81.90369997,0.3782545,Metals
mp-977435,179.0695369,17.21420212,50.03916176,0.453426694,Metals
mp-977436,188.5167203,76.08740033,201.1941512,0.322125282,Metals
mp-977580,64.5204523,52.34466023,123.6070216,0.180703257,Metals
mp-978519,56.28671995,32.41791986,81.59003411,0.258409461,Metals
mp-982870,214.6179474,-25.64942537,-80.14087552,0.562235301,Unknown
mp-983358,172.2867517,93.07102462,236.6072136,0.271111039,Metals
mp-1262424,-3160.903952,-1944.904341,-4841.683638,0.244709967,Unknown
mp-571039,63.38311275,30.84611429,79.62202144,0.290632925,Metals
mp-18300,38.02512018,23.25320602,57.94754712,0.246011992,Composites
mp-4499,67.86058978,39.67016982,99.6019607,0.255376031,Metals
mp-568424,66.48864962,31.52746067,81.67317245,0.295270388,Metals
mp-1025105,84.5472277,59.99616639,145.5582799,0.213063172,Metals
mp-29736,81.14134788,58.27533499,141.0571452,0.210264559,Metals
mp-31080,88.00699992,64.59188816,155.6872738,0.205161192,Metals
mp-567229,93.46286477,67.43641371,163.0854666,0.209179564,Metals
mp-571506,92.40056393,67.38923745,162.6311871,0.206655493,Metals
mp-10527,87.06664188,57.04716026,140.4636336,0.231118542,Metals
mp-1025358,134.5065407,86.25291403,213.1892299,0.23583784,Metals
mp-13504,88.89258182,65.65865298,158.0600406,0.203649736,Metals
mp-30750,89.17106008,65.88997222,158.6047032,0.203557217,Metals
mp-3602,92.62269581,60.66966648,149.390997,0.231183602,Metals
mp-30337,-8.15E+13,-4.19E+16,-7.29E+14,-0.991302849,Unknown
mp-196,124.1284404,7.60E+13,1117.155964,-1,Unknown
mp-1025457,126.6675611,85.55417459,209.4963184,0.224348896,Metals
mp-30183,119.7595468,86.0469534,208.2622211,0.210166153,Metals
mp-30178,101.1376381,58.26700718,146.6403973,0.258348458,Metals
mp-4817,97.18235851,62.91111491,155.2359522,0.233772064,Metals
mp-16528,112.8547495,73.66351488,181.5003848,0.231955773,Metals
mp-16529,112.5964205,41.01577218,109.7241549,0.337584898,Metals
mp-16718,107.8084703,70.32755157,173.2993991,0.232087533,Metals
mp-173,110.7902076,70.67952841,174.8551549,0.236957567,Metals
mp-570001,105.8306431,60.54176561,152.5381644,0.259776312,Metals
mp-17856,112.1343357,65.83588317,165.1808635,0.254489615,Metals
mp-997590,183.6039284,101.4667769,257.0485976,0.266663855,Metals
mp-2733,142.9422491,107.3160367,257.5059573,0.199755252,Metals
mp-10877,81.19891724,60.82290221,146.0115457,0.200300713,Metals
mp-10878,-212.4060313,38.72460951,123.6906792,0.597055216,Unknown
mp-10896,28.99560877,-4.265052826,-13.45486419,0.577338516,Unknown
mp-11029,104.6324793,61.1684964,153.5780716,0.255369027,Metals
mp-30177,116.6131433,79.86447515,195.0627546,0.221211022,Metals
mp-31081,157.7185926,100.5564014,248.7946607,0.237090117,Metals
mp-31411,119.1718678,88.32168426,212.4746928,0.202845567,Metals
mp-3701,128.9993347,87.27745305,213.6492599,0.223965941,Metals
mp-4656,124.0618522,86.22605393,210.0214598,0.217853828,Metals
mp-5544,125.0298842,78.24409773,194.2181764,0.241104327,Metals
mp-16488,108.6296161,73.09698786,179.1153296,0.225189538,Metals
mp-11486,108.2595682,77.04980491,186.8269814,0.21237803,Metals
mp-2856,123.5817735,87.81835579,213.0014618,0.21273884,Metals
mp-11227,92.96822883,58.36758893,144.7998719,0.24041334,Metals
mp-1648,98.03097047,77.45201233,183.9192491,0.187310979,Metals
mp-16719,96.93506809,75.40157578,179.6294212,0.191151639,Metals
mp-550,91.87526066,58.8811484,145.550012,0.235964446,Metals
mp-2151,49.76800155,21.17846939,55.64261622,0.313660001,Composites
mp-17017,122.8228516,76.46463797,189.9710907,0.242215328,Metals
mp-567929,147.9823545,81.71222117,207.0308755,0.266829322,Metals
mp-505572,112.2791003,69.1967735,172.2125498,0.24436835,Metals
mp-12766,48.99948566,1.690626242,5.014210396,0.482944684,Composites
mp-865235,128.389917,90.06668569,218.9918127,0.215720391,Metals
mp-978976,131.5443926,54.2398698,143.0572784,0.318746514,Metals
mp-684031,79.39389819,51.73572326,127.5104717,0.232325207,Metals
mp-1498,-2256240.403,63036.76156,190888.0152,0.514100744,Unknown
mp-1982,133.2523565,63.25170532,163.8326382,0.295084752,Metals
mp-17659,125538616.9,-521054569.3,4075861614,-4.911165792,Unknown
mp-10528,90.41518318,58.08012997,143.5112208,0.235458847,Metals
mp-13431,83.72844846,32.24335631,85.7258832,0.329357316,Metals
mp-604516,70.54818587,36.25221653,92.85216828,0.280641257,Metals
mp-1008530,204.0525365,91.013236,237.6994667,0.305851089,Metals
mp-998980,189.5471132,126.0612109,309.558166,0.227808951,Metals
mp-989528,23.76537051,14.54457542,36.24056522,0.245844728,Composites
mp-16723,59.53521027,34.92985675,87.64822892,0.254631955,Metals
mp-8462,116.6288658,70.28683636,175.5876505,0.249079199,Metals
mp-1009834,168.3341265,127.1449737,304.7162056,0.198302208,Metals
mp-7188,190.0123791,146.6763267,349.9764867,0.193023082,Metals
mp-998,110.8847077,49.80049466,129.9474953,0.304680769,Metals
mp-567705,109.693477,82.21460947,197.3416875,0.200161922,Metals
mp-669,89.16697862,9.52E+13,802.5028076,-1,Unknown
mp-1502,129.6751348,38.85673766,105.9842648,0.363782335,Metals
mp-16522,109.960158,31.3529984,85.89521262,0.369808583,Metals
mp-2647,104.2817798,40.54562947,107.6811152,0.3279004,Metals
mp-985806,96.230736,60.0172939,149.0626868,0.241831122,Metals
mp-1189,73.60466239,45.51437026,113.2084807,0.243656455,Metals
mp-1208,82.06433266,60.20331664,145.1221928,0.205267424,Metals
mp-1234,378976.6794,227395.9069,568485.6423,0.24999093,Unknown
mp-1638,47.88648443,32.49892635,79.50989333,0.223269539,Composites
mp-16720,80.850323,51.49793301,127.4366964,0.23729914,Metals
mp-20111,-1273583.283,-764143.956,-1910362.396,0.25000164,Unknown
mp-2088,74.27513291,50.51416218,123.5368743,0.22279445,Metals
mp-2322,79.8913183,61.3738155,146.5850925,0.194198953,Metals
mp-2358,40286919.99,6043076.757,17265928.32,0.428570992,Unknown
mp-2404,55.93265519,35.61362385,88.13500222,0.23737762,Metals
mp-2694,64.41635623,45.65630095,110.7932943,0.213340677,Metals
mp-400,72.10983036,47.81244846,117.4736885,0.228484341,Metals
mp-472,82.95804756,-9.996811259,-31.24550769,0.562773712,Unknown
mp-551,42.63120848,31.80249731,76.4076787,0.201284257,Composites
mp-756,79.49781105,56.83680653,137.6953996,0.211322451,Metals
mp-803,-16362213.72,-2454282.2,-7012241.641,0.428572811,Unknown
mp-813,91.01850897,31.48136606,84.68098146,0.344938166,Metals
mp-858,83.14372288,61.24000108,147.5048205,0.204317585,Metals
mp-11809,109.3321673,83.38089869,199.4419946,0.195969327,Metals
mp-10910,167.3649897,105.8671095,262.2960128,0.238798406,Metals
mp-22318,44.98175463,34.28069157,82.00899722,0.196139772,Composites
mp-15397,197.2842992,88.24607307,230.3871773,0.305367872,Metals
mp-571216,46.33937921,33.52193096,81.02737729,0.208572641,Composites
mp-12863,46.92817279,23.06277343,59.44952914,0.2888634,Composites
mp-30175,62.30850876,40.75459861,100.3786536,0.231500947,Metals
mp-31059,44.74627035,21.77165639,56.20009958,0.290671196,Composites
mp-3286,72.03531043,53.02352441,127.7307022,0.204472012,Metals
mp-9690,59.20060407,16.17827881,44.48276837,0.374768259,Metals
mp-10521,-9.83E+14,2.32E+15,3.29E+16,6.08553105,Unknown
mp-12760,105.4569151,4.47E+12,949.1122356,-1,Unknown
mp-10897,50487.65591,-3.99E+12,454388.9204,-1.000000057,Unknown
mp-18093,225.3798809,87.18138741,231.6723494,0.328680102,Metals
mp-11512,135.91622,65.92884564,170.2576002,0.291222367,Metals
mp-30817,104.8193991,68.47267398,168.6867937,0.231781847,Metals
mp-30819,124.3781802,73.26295882,183.717027,0.253819324,Metals
mp-30821,119.3424793,66.81558546,168.9222482,0.264093153,Metals
mp-862318,103.8462534,77.09481893,185.4036213,0.202438918,Metals
mp-862691,179.5092349,121.1295566,296.6614297,0.224562518,Metals
mp-862694,211.6494522,100.5000834,260.2998088,0.29502285,Metals
mp-862695,185.3448621,113.1642244,282.0830897,0.246343936,Metals
mp-862715,180.5324735,83.90060335,217.9400188,0.298798877,Metals
mp-865989,218.5348393,127.1857373,319.5627825,0.256283877,Metals
mp-866031,203.2287525,112.0114469,283.8799657,0.267191763,Metals
mp-866284,233.3108035,131.0406086,331.1283288,0.263456925,Metals
mp-867125,201.0680118,98.73430572,254.5391589,0.289010729,Metals
mp-867319,199.8476955,101.4229257,260.2440611,0.282964672,Metals
mp-867326,200.1278224,119.9400248,299.9069532,0.250237165,Metals
mp-867330,163.4959635,99.64781566,248.4651228,0.246716354,Metals
mp-867775,180.4861331,89.28255825,229.9333371,0.287672204,Metals
mp-971922,65.04604781,46.00821905,111.6909874,0.213815594,Metals
mp-972415,65.87227381,46.01696928,111.9761816,0.216683578,Metals
mp-972984,67.46173136,47.02730402,114.4805909,0.217171527,Metals
mp-978515,61.45845299,43.74208065,106.063287,0.212371307,Metals
mp-979715,65.61613645,46.12818032,112.1127628,0.215230712,Metals
mp-980662,66.27174931,45.45192267,110.9834193,0.220888059,Metals
mp-982666,115.8499225,72.8766036,180.7325732,0.239990369,Metals
mp-982667,135.9997368,79.36858344,199.3298682,0.255722728,Metals
mp-982869,60.62238261,42.97643751,104.2858586,0.213291103,Metals
mp-984352,203.0034401,112.4116933,284.6872428,0.266270592,Metals
mp-27719,188.4454782,44.16339224,122.8901483,0.391312375,Metals
mp-8439,39.38183662,23.1698374,58.1128442,0.254062409,Composites
mp-12781,95.7296114,68.72749877,166.3686245,0.210349769,Metals
mp-13094,94.81231969,60.35039077,149.3605984,0.237445164,Metals
mp-16493,96.17198643,48.46997327,124.4950559,0.284249273,Metals
mp-16503,98.64760992,59.91523392,149.4822151,0.24744748,Metals
mp-16516,91.9576634,57.63819827,143.0310825,0.240766426,Metals
mp-16517,101.5627517,62.52480851,155.6364141,0.244597287,Metals
mp-29111,174.4599496,106.8327324,266.1678027,0.245722153,Metals
mp-3034,76.4619421,50.85415019,124.8774862,0.227800344,Metals
mp-31182,94.55150913,60.50005271,149.5936552,0.236310123,Metals
mp-569385,93.69686529,58.64586085,145.5669503,0.241067555,Metals
mp-10669,33.24528347,22.18610716,54.44672089,0.227045387,Composites
mp-10670,46.9042931,34.87656849,83.84756203,0.202061523,Composites
mp-10671,40.79635639,30.394565,73.04373676,0.201592073,Composites
mp-7068,43.69284686,32.26172776,77.66890983,0.203731406,Composites
mp-7376,36.82292696,25.72505875,62.59789472,0.21667156,Composites
mp-7377,31.66612814,21.07718538,51.74987025,0.22762763,Composites
mp-9577,51.22875464,36.32997733,88.151704,0.213208904,Metals
mp-9578,35.19073556,23.18399589,57.02837356,0.229908205,Composites
mp-989399,42.03493795,24.76623252,62.10219688,0.253767541,Composites
mp-571247,136.235166,101.1778409,243.3023597,0.202350029,Metals
mp-985825,64.10466752,24.11909435,64.29385763,0.332841455,Metals
mp-1038916,65.23564543,27.58775659,72.53797998,0.314677034,Metals
mp-16521,202.498957,117.6663307,295.7207186,0.256607208,Metals
mp-1842,126.2354379,105.4641034,247.4743629,0.173263484,Metals
mp-2554,122.0563074,101.1741094,237.8134182,0.175268157,Metals
mp-2614,106.5776146,87.07940978,205.3193857,0.178920403,Metals
mp-395,102.817969,85.30757889,200.4776263,0.175028227,Metals
mp-542915,106.2688612,89.70999151,210.0291958,0.170600912,Metals
mp-568718,106.1806881,83.91532057,199.2550798,0.187238983,Metals
mp-867347,143.2250756,42.93219849,117.0965656,0.363738286,Metals
mp-867780,106.002111,89.42256476,209.3882545,0.170779741,Metals
mp-869,132.4389361,105.0915485,249.3268955,0.186236663,Metals
mp-975906,62.53495359,40.66632688,100.2649612,0.232776217,Metals
mp-999204,82.76699194,68.99197327,161.9712099,0.173840972,Metals
mp-16724,101.8287566,48.77522398,126.1793463,0.293477876,Metals
mp-567305,69.36160814,-4.71E+13,624.2544733,-1,Unknown
mp-862617,59.02114492,-9.75E+11,531.1903044,-1,Unknown
mp-1007730,103.9757055,59.39189299,149.6767587,0.260077353,Metals
mp-1723,88.37589973,65.15252757,156.9007618,0.204103415,Metals
mp-1877,76.78623688,59.48726838,141.8347478,0.192143728,Metals
mp-2121,86.50006824,67.09861553,159.9403003,0.191830108,Metals
mp-2134,76.71500354,59.68917796,142.1899179,0.191086247,Metals
mp-2573,95.50414963,56.11691339,140.777727,0.254325287,Metals
mp-2805,80.49046593,23.29053609,63.72515364,0.368048236,Metals
mp-567589,75.98019222,59.2283991,141.0377504,0.190626056,Metals
mp-569775,102.5922643,59.81803083,150.2518575,0.255907754,Metals
mp-570409,67.03288873,50.7912523,121.6490102,0.197538993,Metals
mp-768,77.93782729,59.65446173,142.5847461,0.195088699,Metals
mp-973865,93.65428894,66.77894845,161.8649582,0.211945995,Metals
mp-983585,78.65462294,33.52663481,88.06701185,0.313388778,Metals
mp-983594,61.75068213,-6.504863842,-20.22475523,0.55458713,Unknown
mp-998981,102.7485116,66.47248619,164.0421269,0.23390997,Metals
mp-1482,107.6932007,70.79813566,174.2172606,0.230380285,Metals
mp-846,114.2381721,70.59271992,175.60653,0.243800566,Metals
mp-1501,200.3129094,65.92703593,178.2282639,0.351708456,Metals
mp-16523,157.3394122,51.30207513,138.8185084,0.352952177,Metals
mp-622209,113.0618404,63.44651445,160.3459524,0.263630901,Metals
mp-16514,172.8504153,84.3379332,217.6197974,0.290165582,Metals
mp-12004,89.74291805,67.72023467,162.3293289,0.19852899,Metals
mp-12005,90.47434387,67.72840034,162.6092006,0.200450622,Metals
mp-3194,87.02354771,66.76223542,159.4988869,0.194529257,Metals
mp-3513,87.79222192,67.15956313,160.5415104,0.195224499,Metals
mp-9177,86.32250473,66.65112019,159.0247586,0.192963886,Metals
mp-1025102,-58597088.56,2.74E+12,-527407583.5,-1.000096098,Unknown
mp-1025136,-272,3.46E+16,-2448,-1,Unknown
mp-4785,2511997498,-7.87E+12,22629655645,-1.001438309,Unknown
mp-4054,96.57083625,61.37167095,151.9305778,0.237790787,Metals
mp-542090,24.09717632,28.68828972,61.61390527,0.07385114,Composites
mp-732195,112.6940501,38.57350481,103.8695154,0.346384207,Metals
mp-568404,31.64141114,29.61664757,67.720837,0.143290051,Composites
mp-1749,57.28542732,13.44051305,37.39681413,0.391197419,Metals
mp-1834,71.46851275,23.77934435,64.21595363,0.350246514,Metals
mp-1891,72.37043158,21.24176957,58.04617751,0.366321608,Metals
mp-1903,51.06012622,29.9578371,75.17195925,0.254629281,Metals
mp-21109,71.01122729,27.27979663,72.54918308,0.329723679,Metals
mp-2775,54.39129759,22.10205951,58.39633872,0.321061024,Metals
mp-593,129.4234326,28.45454788,79.53489617,0.397577929,Metals
mp-30180,112.2319451,76.03435732,186.0812602,0.223665634,Metals
mp-30336,117.1617287,78.67967639,192.8661063,0.225641202,Metals
mp-10021,43.69779447,24.75152946,62.46136011,0.261767686,Composites
mp-567540,49.51402938,15.98840987,43.30416215,0.354236053,Composites
mp-142,50.19385133,30.62154181,76.34040684,0.246514746,Metals
mp-2767,116.3440507,84.33826578,203.7755592,0.208084831,Metals
mp-972069,116.4998915,68.19099235,171.1749736,0.255114259,Metals
mp-978280,40.65778201,19.87400734,51.26847522,0.289837383,Composites
mp-30572,119.1826044,65.45059534,165.9702502,0.267904817,Metals
mp-568411,72.51964512,33.11463495,86.22031491,0.301846073,Metals
mp-569833,107.0764078,57.43270312,146.1651779,0.272490846,Metals
mp-30682,113.8502867,79.66535121,193.7943163,0.216302403,Metals
mp-1018059,-1.02E+16,3.64E+16,-5.82E+17,-8.990554966,Unknown
mp-8883,1.10E+11,-8.84E+15,9.90E+11,-1.000055972,Unknown
mp-578,83.8791344,3.15E+11,754.912209,-0.999999999,Unknown
mp-30671,1.37E+11,9.45E+15,1.24E+12,-0.999934595,Unknown
